participant_id,group,from,to,time_ms,from_category,to_category,from_fallacy_type,to_fallacy_type,from_element_type,to_element_type
participant_1773699982858,treatment,3-news-sentence-5,news-content-5,33,article_text,paragraph,ATM,,sentence,other
participant_1773699982858,treatment,news-content-5,1-news-sentence-5,94,paragraph,article_text,,,other,sentence
participant_1773699982858,treatment,1-news-sentence-5,2-news-sentence-5,34,article_text,article_text,,,sentence,sentence
participant_1773699982858,treatment,2-news-sentence-5,1-news-sentence-5,29,article_text,article_text,,,sentence,sentence
participant_1773699982858,treatment,1-news-sentence-5,2-news-sentence-5,32,article_text,article_text,,,sentence,sentence
participant_1773699982858,treatment,2-news-sentence-5,(none),94,article_text,other,,,sentence,other
participant_1773699982858,treatment,(none),news-content-5,30,other,paragraph,,,other,other
participant_1773699982858,treatment,news-content-5,3-news-sentence-5,30,paragraph,article_text,,ATM,other,sentence
participant_1773699982858,treatment,3-news-sentence-5,1-news-sentence-5,32,article_text,article_text,ATM,,sentence,sentence
participant_1773699982858,treatment,1-news-sentence-5,(none),33,article_text,other,,,sentence,other
participant_1773699982858,treatment,(none),news-content-4,2251,other,paragraph,,,other,other
participant_1773699982858,treatment,news-content-4,2-news-sentence-5,31,paragraph,article_text,,,other,sentence
participant_1773699982858,treatment,2-news-sentence-5,1-news-sentence-5,63,article_text,article_text,,,sentence,sentence
participant_1773699982858,treatment,1-news-sentence-5,2-news-sentence-5,31,article_text,article_text,,,sentence,sentence
participant_1773699982858,treatment,2-news-sentence-5,3-news-sentence-5,34,article_text,article_text,,ATM,sentence,sentence
participant_1773699982858,treatment,3-news-sentence-5,0-news-sentence-6,94,article_text,article_text,ATM,SAM,sentence,sentence
participant_1773699982858,treatment,0-news-sentence-6,(none),29,article_text,other,SAM,,sentence,other
participant_1773699982858,treatment,(none),news-content-5,31,other,paragraph,,,other,other
participant_1773699982858,treatment,news-content-5,1-news-sentence-5,64,paragraph,article_text,,,other,sentence
participant_1773699982858,treatment,1-news-sentence-5,0-news-sentence-5,60,article_text,article_text,,,sentence,sentence
participant_1773699982858,treatment,0-news-sentence-5,2-news-sentence-5,31,article_text,article_text,,,sentence,sentence
participant_1773699982858,treatment,2-news-sentence-5,(none),92,article_text,other,,,sentence,other
participant_1773699982858,treatment,(none),scrollableDiv,12156,other,other,,,other,other
participant_1773699982858,treatment,scrollableDiv,(none),33,other,other,,,other,other
participant_1773699982858,treatment,(none),scrollableDiv,1031,other,other,,,other,other
participant_1773699982858,treatment,scrollableDiv,(none),29,other,other,,,other,other
participant_1773699982858,treatment,(none),news-content-3,5071,other,paragraph,,,other,other
participant_1773699982858,treatment,news-content-3,(none),31,paragraph,other,,,other,other
participant_1773699982858,treatment,(none),1-news-sentence-5,1407,other,article_text,,,other,sentence
participant_1773699982858,treatment,1-news-sentence-5,(none),31,article_text,other,,,sentence,other
participant_1773699982858,treatment,(none),2-news-sentence-4,27,other,article_text,,,other,sentence
participant_1773699982858,treatment,2-news-sentence-4,(none),31,article_text,other,,,sentence,other
participant_1773699982858,treatment,(none),1-news-sentence-5,62,other,article_text,,,other,sentence
participant_1773699982858,treatment,1-news-sentence-5,2-news-sentence-5,342,article_text,article_text,,,sentence,sentence
participant_1773699982858,treatment,2-news-sentence-5,(none),32,article_text,other,,,sentence,other
participant_1773699982858,treatment,(none),0-news-sentence-6,31,other,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,(none),31,article_text,other,SAM,,sentence,other
participant_1773699982858,treatment,(none),0-news-sentence-6,63,other,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,(none),126,article_text,other,SAM,,sentence,other
participant_1773699982858,treatment,(none),0-news-sentence-6,62,other,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,(none),94,article_text,other,SAM,,sentence,other
participant_1773699982858,treatment,(none),0-news-sentence-6,33,other,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,(none),29,article_text,other,SAM,,sentence,other
participant_1773699982858,treatment,(none),0-news-sentence-6,32,other,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,(none),80,article_text,other,SAM,,sentence,other
participant_1773699982858,treatment,(none),1-news-sentence-5,124,other,article_text,,,other,sentence
participant_1773699982858,treatment,1-news-sentence-5,(none),33,article_text,other,,,sentence,other
participant_1773699982858,treatment,(none),0-news-sentence-6,30,other,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,(none),31,article_text,other,SAM,,sentence,other
participant_1773699982858,treatment,(none),0-news-sentence-6,33,other,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,(none),187,article_text,other,SAM,,sentence,other
participant_1773699982858,treatment,(none),2-news-sentence-5,33,other,article_text,,,other,sentence
participant_1773699982858,treatment,2-news-sentence-5,3-news-sentence-5,30,article_text,article_text,,ATM,sentence,sentence
participant_1773699982858,treatment,3-news-sentence-5,0-news-sentence-6,31,article_text,article_text,ATM,SAM,sentence,sentence
participant_1773699982858,treatment,0-news-sentence-6,1-news-sentence-5,32,article_text,article_text,SAM,,sentence,sentence
participant_1773699982858,treatment,1-news-sentence-5,(none),155,article_text,other,,,sentence,other
participant_1773699982858,treatment,(none),0-news-sentence-6,64,other,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,1-news-sentence-5,62,article_text,article_text,SAM,,sentence,sentence
participant_1773699982858,treatment,1-news-sentence-5,0-news-sentence-6,33,article_text,article_text,,SAM,sentence,sentence
participant_1773699982858,treatment,0-news-sentence-6,1-news-sentence-5,61,article_text,article_text,SAM,,sentence,sentence
participant_1773699982858,treatment,1-news-sentence-5,0-news-sentence-6,33,article_text,article_text,,SAM,sentence,sentence
participant_1773699982858,treatment,0-news-sentence-6,3-news-sentence-5,278,article_text,article_text,SAM,ATM,sentence,sentence
participant_1773699982858,treatment,3-news-sentence-5,0-news-sentence-6,32,article_text,article_text,ATM,SAM,sentence,sentence
participant_1773699982858,treatment,0-news-sentence-6,1-news-sentence-5,93,article_text,article_text,SAM,,sentence,sentence
participant_1773699982858,treatment,1-news-sentence-5,3-news-sentence-5,62,article_text,article_text,,ATM,sentence,sentence
participant_1773699982858,treatment,3-news-sentence-5,0-news-sentence-6,32,article_text,article_text,ATM,SAM,sentence,sentence
participant_1773699982858,treatment,0-news-sentence-6,2-news-sentence-5,61,article_text,article_text,SAM,,sentence,sentence
participant_1773699982858,treatment,2-news-sentence-5,3-news-sentence-5,64,article_text,article_text,,ATM,sentence,sentence
participant_1773699982858,treatment,3-news-sentence-5,0-news-sentence-6,32,article_text,article_text,ATM,SAM,sentence,sentence
participant_1773699982858,treatment,0-news-sentence-6,2-news-sentence-5,33,article_text,article_text,SAM,,sentence,sentence
participant_1773699982858,treatment,2-news-sentence-5,0-news-sentence-6,61,article_text,article_text,,SAM,sentence,sentence
participant_1773699982858,treatment,0-news-sentence-6,(none),346,article_text,other,SAM,,sentence,other
participant_1773699982858,treatment,(none),0-news-sentence-6,30,other,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,3-news-sentence-5,329,article_text,article_text,SAM,ATM,sentence,sentence
participant_1773699982858,treatment,3-news-sentence-5,0-news-sentence-6,62,article_text,article_text,ATM,SAM,sentence,sentence
participant_1773699982858,treatment,0-news-sentence-6,3-news-sentence-5,156,article_text,article_text,SAM,ATM,sentence,sentence
participant_1773699982858,treatment,3-news-sentence-5,0-news-sentence-6,30,article_text,article_text,ATM,SAM,sentence,sentence
participant_1773699982858,treatment,0-news-sentence-6,(none),282,article_text,other,SAM,,sentence,other
participant_1773699982858,treatment,(none),0-news-sentence-6,32,other,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,3-news-sentence-5,157,article_text,article_text,SAM,ATM,sentence,sentence
participant_1773699982858,treatment,3-news-sentence-5,news-content-5,31,article_text,paragraph,ATM,,sentence,other
participant_1773699982858,treatment,news-content-5,0-news-sentence-6,32,paragraph,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,(none),94,article_text,other,SAM,,sentence,other
participant_1773699982858,treatment,(none),0-news-sentence-6,31,other,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,(none),158,article_text,other,SAM,,sentence,other
participant_1773699982858,treatment,(none),0-news-sentence-6,31,other,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,news-content-5,125,article_text,paragraph,SAM,,sentence,other
participant_1773699982858,treatment,news-content-5,0-news-sentence-6,33,paragraph,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,2-news-sentence-5,61,article_text,article_text,SAM,,sentence,sentence
participant_1773699982858,treatment,2-news-sentence-5,1-news-sentence-5,33,article_text,article_text,,,sentence,sentence
participant_1773699982858,treatment,1-news-sentence-5,news-content-5,30,article_text,paragraph,,,sentence,other
participant_1773699982858,treatment,news-content-5,(none),64,paragraph,other,,,other,other
participant_1773699982858,treatment,(none),0-news-sentence-6,29,other,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,news-content-5,94,article_text,paragraph,SAM,,sentence,other
participant_1773699982858,treatment,news-content-5,0-news-sentence-6,31,paragraph,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,news-content-5,32,article_text,paragraph,SAM,,sentence,other
participant_1773699982858,treatment,news-content-5,2-news-sentence-5,30,paragraph,article_text,,,other,sentence
participant_1773699982858,treatment,2-news-sentence-5,0-news-sentence-6,33,article_text,article_text,,SAM,sentence,sentence
participant_1773699982858,treatment,0-news-sentence-6,(none),32,article_text,other,SAM,,sentence,other
participant_1773699982858,treatment,(none),news-content-5,29,other,paragraph,,,other,other
participant_1773699982858,treatment,news-content-5,0-news-sentence-6,64,paragraph,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,(none),374,article_text,other,SAM,,sentence,other
participant_1773699982858,treatment,(none),0-news-sentence-6,33,other,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,(none),93,article_text,other,SAM,,sentence,other
participant_1773699982858,treatment,(none),0-news-sentence-6,31,other,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,news-content-5,62,article_text,paragraph,SAM,,sentence,other
participant_1773699982858,treatment,news-content-5,0-news-sentence-6,33,paragraph,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,(none),188,article_text,other,SAM,,sentence,other
participant_1773699982858,treatment,(none),0-news-sentence-6,16,other,article_text,,SAM,other,sentence
participant_1773699982858,treatment,0-news-sentence-6,2-news-sentence-5,32,article_text,article_text,SAM,,sentence,sentence
participant_1773699982858,treatment,2-news-sentence-5,(none),62,article_text,other,,,sentence,other
participant_1773699982858,treatment,(none),news-content-5,63,other,paragraph,,,other,other
participant_1773699982858,treatment,news-content-5,(none),31,paragraph,other,,,other,other
